"Codigo","Empresa","Nome_indice","Valor_indice","Classe","Setor","Subsetor","VolumeNeg"
"RRRP3","3r Petroleum","LC",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LC",5.4640623763,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LC",3.1444113536,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LC",2.7144976626,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LC",6.7401123036,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LS",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LS",5.4640623763,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LS",3.1444113536,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LS",2.7144976626,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LS",6.6986228397,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LG",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LG",0.86958428861,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LG",0.88762120061,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LG",0.81862938535,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","LG",0.77432352291,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PME",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PME",0,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PME",0,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PME",0,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PME",16.099778792,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PMF",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PMF",83.08875032,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PMF",132.79601306,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PMF",17.471149648,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PMF",76.059679013,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PMR",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PMR",74.6231805,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PMR",75.058327644,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PMR",39.288888889,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","PMR",78.733145985,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","DIV_PL",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","DIV_PL",0,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","DIV_PL",0,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","DIV_PL",0,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","DIV_PL",58.748955529,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","DivCP_DivTt",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","DivCP_DivTt",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","DivCP_DivTt",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","DivCP_DivTt",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","DivCP_DivTt",1.5117298925,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","Est_Cap",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","Est_Cap",0,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","Est_Cap",0,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","Est_Cap",0,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","Est_Cap",37.007459566,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","ROA",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","ROA",-11.615035218,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","ROA",-2.763855682,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","ROA",-8.0631816852,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","ROA",-13.111503491,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","ROE",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","ROE",NA,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","ROE",-5.0686996597,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","ROE",-12.490670876,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"RRRP3","3r Petroleum","ROE",-116.78132377,"ON","Petróleo gás e biocombustíveis","Petróleo gás e biocombustíveis",296.646538
"ABCB4","Abc Brasil","LC",1.2756913561,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LC",1.1903919121,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LC",1.2130598457,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LC",1.0253379631,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LC",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LS",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LS",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LS",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LS",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LS",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LG",1.1265727421,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LG",1.1283957946,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LG",1.1256009934,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LG",1.1240327554,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","LG",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PME",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PME",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PME",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PME",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PME",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PMF",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PMF",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PMF",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PMF",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PMF",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PMR",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PMR",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PMR",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PMR",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","PMR",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","DIV_PL",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","DIV_PL",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","DIV_PL",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","DIV_PL",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","DIV_PL",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","DivCP_DivTt",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","DivCP_DivTt",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","DivCP_DivTt",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","DivCP_DivTt",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","DivCP_DivTt",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","Est_Cap",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","Est_Cap",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","Est_Cap",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","Est_Cap",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","Est_Cap",NA,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","ROA",1.5832792082,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","ROA",1.4555621853,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","ROA",1.2774263626,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","ROA",1.4573617455,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","ROA",0.74332936808,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","ROE",16.199690874,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","ROE",14.472915625,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","ROE",12.729711856,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","ROE",14.41542923,"PN","Financeiro","Intermediários financeiros",3271.365067
"ABCB4","Abc Brasil","ROE",7.9707320429,"PN","Financeiro","Intermediários financeiros",3271.365067
"EALT3","Aco Altona","LC",1.6957693459,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LC",0.9670718508,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LC",0.96871908256,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LC",1.0878726024,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LC",1.2081019826,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LS",1.018351371,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LS",0.56591874115,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LS",0.60367180846,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LS",0.80235833938,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LS",0.92794325825,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LG",0.47387389442,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LG",0.62318700694,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LG",0.65754570439,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LG",0.84758385999,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","LG",0.90217307544,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PME",113.99754046,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PME",100.62624182,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PME",77.815632896,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PME",51.963225762,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PME",73.12144046,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PMF",14.742798868,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PMF",35.746254587,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PMF",28.26391719,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PMF",18.897114007,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PMF",26.309245896,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PMR",95.806673634,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PMR",78.514788578,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PMR",67.451621916,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PMR",83.674004158,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","PMR",93.409169444,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","DIV_PL",60.91756376,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","DIV_PL",55.563492387,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","DIV_PL",53.166390728,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","DIV_PL",53.845114205,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","DIV_PL",50.827706382,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","DivCP_DivTt",69.908439679,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","DivCP_DivTt",91.566574839,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","DivCP_DivTt",68.063935383,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","DivCP_DivTt",69.165297554,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","DivCP_DivTt",53.734733233,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","Est_Cap",37.856379587,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","Est_Cap",35.717565564,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","Est_Cap",34.71152547,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","Est_Cap",34.999560748,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","Est_Cap",33.699184057,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","ROA",-0.67507339532,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","ROA",12.094616459,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","ROA",3.5288423588,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","ROA",4.573135981,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","ROA",6.0499585357,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","ROE",-2.299635067,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","ROE",44.285817499,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","ROE",NA,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","ROE",10.898049461,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT3","Aco Altona","ROE",15.507009546,"ON","Bens industriais","Máquinas e equipamentos",6.340484
"EALT4","Aco Altona","LC",1.6957693459,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LC",0.9670718508,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LC",0.96871908256,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LC",1.0878726024,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LC",1.2081019826,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LS",1.018351371,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LS",0.56591874115,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LS",0.60367180846,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LS",0.80235833938,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LS",0.92794325825,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LG",0.47387389442,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LG",0.62318700694,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LG",0.65754570439,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LG",0.84758385999,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","LG",0.90217307544,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PME",113.99754046,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PME",100.62624182,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PME",77.815632896,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PME",51.963225762,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PME",73.12144046,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PMF",14.742798868,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PMF",35.746254587,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PMF",28.26391719,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PMF",18.897114007,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PMF",26.309245896,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PMR",95.806673634,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PMR",78.514788578,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PMR",67.451621916,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PMR",83.674004158,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","PMR",93.409169444,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","DIV_PL",60.91756376,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","DIV_PL",55.563492387,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","DIV_PL",53.166390728,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","DIV_PL",53.845114205,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","DIV_PL",50.827706382,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","DivCP_DivTt",69.908439679,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","DivCP_DivTt",91.566574839,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","DivCP_DivTt",68.063935383,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","DivCP_DivTt",69.165297554,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","DivCP_DivTt",53.734733233,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","Est_Cap",37.856379587,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","Est_Cap",35.717565564,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","Est_Cap",34.71152547,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","Est_Cap",34.999560748,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","Est_Cap",33.699184057,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","ROA",-0.67507339532,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","ROA",12.094616459,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","ROA",3.5288423588,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","ROA",4.573135981,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","ROA",6.0499585357,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","ROE",-2.299635067,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","ROE",44.285817499,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","ROE",NA,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","ROE",10.898049461,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"EALT4","Aco Altona","ROE",15.507009546,"PN","Bens industriais","Máquinas e equipamentos",75.169074
"AERI3","Aeris","LC",NA,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LC",1.6879703577,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LC",2.2110681096,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LC",1.1928370113,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LC",1.7698017464,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LS",NA,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LS",1.0273459462,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LS",1.5118350424,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LS",0.69134084912,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LS",1.1144581957,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LG",NA,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LG",0.70883596695,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LG",0.83634804304,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LG",0.72879102048,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","LG",1.245417007,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PME",NA,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PME",61.123111956,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PME",65.809347181,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PME",87.757516047,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PME",113.26913054,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PMF",NA,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PMF",28.004470721,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PMF",21.971810089,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PMF",61.192948296,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PMF",37.654280042,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PMR",NA,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PMR",17.818681826,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PMR",31.920223236,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PMR",42.518594345,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","PMR",35.879679558,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","DIV_PL",NA,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","DIV_PL",275.87661093,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","DIV_PL",236.38044039,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","DIV_PL",216.10527524,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","DIV_PL",118.29232953,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","DivCP_DivTt",NA,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","DivCP_DivTt",31.103794528,"ON","Bens industriais","Máquinas e equipamentos",842.920021
"AERI3","Aeris","DivCP_DivTt",23.792332706,"ON","Bens industriais","Máquinas e equipamentos",842.920021
